candidate_id,candidate_family,candidate_level,candidate_status,source_candidate_id,symbol,timeframe,session_id,session_timezone,session_local_date,first_break_direction,first_break_mode,break_bar_time_utc,break_trigger_price,or_break_edge_value,ib_same_side_edge_value,same_side_gap_to_ib_before_break,bars_after_break_count,return_inside_or_observed_same_day,first_return_inside_or_bar_time_utc,max_extension_price_same_day,max_extension_distance_over_or,session_close_price,session_close_beyond_or,observation_scope
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-12-07|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-12-07|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-12-07,down,close,2021-12-07T08:30:00Z,1.32806,1.32832,1.32757,0.00075,61,1,2021-12-07T08:45:00Z,1.32083,0.00749,1.32416,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-07|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-07|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-12-07,up,wick,2021-12-07T15:00:00Z,1.3258,1.32543,1.32580,0.00037,55,1,2021-12-07T15:15:00Z,1.3257,0.00027,1.3256,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-12-08|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-12-08|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-12-08,down,close,2021-12-08T08:30:00Z,1.32476,1.32505,1.32454,0.00051,61,1,2021-12-08T08:45:00Z,1.31591,0.00914,1.32038,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-08|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-08|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-12-08,down,wick,2021-12-08T15:15:00Z,1.31845,1.31849,1.31845,0.00004,54,1,2021-12-08T15:30:00Z,1.31887,-0.00038,1.31957,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-12-09|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-12-09|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-12-09,up,wick,2021-12-09T08:30:00Z,1.32156,1.32148,1.32156,0.00008,61,1,2021-12-09T08:45:00Z,1.32218,0.00070,1.32188,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-09|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-09|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-12-09,up,wick,2021-12-09T15:00:00Z,1.31952,1.31912,1.32095,0.00183,55,1,2021-12-09T15:15:00Z,1.32326,0.00414,1.32279,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-10|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-10|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-12-10,up,wick,2021-12-10T15:00:00Z,1.32109,1.32097,1.32114,0.00017,35,1,2021-12-10T15:15:00Z,1.32751,0.00654,1.32618,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-12-13|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-12-13|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-12-13,down,close,2021-12-13T08:30:00Z,1.32348,1.32382,1.32239,0.00143,61,1,2021-12-13T10:00:00Z,1.32064,0.00318,1.32119,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-13|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-13|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-12-13,down,close,2021-12-13T15:00:00Z,1.32421,1.32452,1.32374,0.00078,55,1,2021-12-13T15:15:00Z,1.31973,0.00479,1.31996,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-12-14|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-12-14|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-12-14,up,wick,2021-12-14T08:30:00Z,1.32143,1.32131,1.32150,0.00019,61,1,2021-12-14T08:45:00Z,1.32563,0.00432,1.3226,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-14|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-14|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-12-14,down,wick,2021-12-14T15:15:00Z,1.32435,1.32452,1.32435,0.00017,54,1,2021-12-14T15:30:00Z,1.32187,0.00265,1.3232,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-12-15|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-12-15|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-12-15,down,wick,2021-12-15T08:30:00Z,1.3236,1.32366,1.32360,0.00006,61,1,2021-12-15T08:45:00Z,1.3171,0.00656,1.32613,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-15|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-15|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-12-15,down,wick,2021-12-15T15:00:00Z,1.32496,1.32517,1.32458,0.00059,55,1,2021-12-15T15:15:00Z,1.3171,0.00807,1.32502,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-12-16|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-12-16|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-12-16,up,wick,2021-12-16T08:30:00Z,1.32492,1.32486,1.32531,0.00045,61,1,2021-12-16T08:45:00Z,1.33739,0.01253,1.33217,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-16|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-16|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-12-16,up,wick,2021-12-16T15:15:00Z,1.33739,1.33686,1.33739,0.00053,54,1,2021-12-16T15:30:00Z,1.33704,0.00018,1.33261,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-12-17|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-12-17|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-12-17,down,wick,2021-12-17T08:30:00Z,1.33226,1.33263,1.33226,0.00037,61,1,2021-12-17T08:45:00Z,1.32293,0.00970,1.32335,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-17|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-17|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-12-17,up,wick,2021-12-17T15:00:00Z,1.32978,1.32960,1.33012,0.00052,35,1,2021-12-17T15:15:00Z,1.33036,0.00076,1.32335,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-20|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-20|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-12-20,up,close,2021-12-20T15:00:00Z,1.32291,1.32182,1.32383,0.00201,55,1,2021-12-20T17:30:00Z,1.32437,0.00255,1.32113,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-12-21|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-12-21|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-12-21,down,wick,2021-12-21T08:30:00Z,1.32111,1.32128,1.32111,0.00017,61,1,2021-12-21T08:45:00Z,1.32096,0.00032,1.32688,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-12-22|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-12-22|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-12-22,up,wick,2021-12-22T08:30:00Z,1.32556,1.32555,1.32556,0.00001,61,1,2021-12-22T08:45:00Z,1.33623,0.01068,1.33554,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-22|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-22|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-12-22,up,wick,2021-12-22T15:15:00Z,1.33154,1.33149,1.33154,0.00005,54,1,2021-12-22T15:30:00Z,1.33623,0.00474,1.33512,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-12-23|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-12-23|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-12-23,up,wick,2021-12-23T08:30:00Z,1.3354,1.33531,1.33540,0.00009,61,1,2021-12-23T08:45:00Z,1.34372,0.00841,1.34135,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-12-24|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-12-24|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-12-24,up,close,2021-12-24T08:30:00Z,1.33942,1.33929,1.34044,0.00115,61,1,2021-12-24T08:45:00Z,1.34187,0.00258,1.33866,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-24|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-24|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-12-24,down,wick,2021-12-24T15:00:00Z,1.33995,1.34107,1.33995,0.00112,35,1,2021-12-24T15:15:00Z,1.33733,0.00374,1.33866,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-27|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-27|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-12-27,up,wick,2021-12-27T15:00:00Z,1.34139,1.34134,1.34174,0.00040,55,1,2021-12-27T15:15:00Z,1.34443,0.00309,1.34326,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-12-28|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-12-28|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-12-28,up,wick,2021-12-28T08:30:00Z,1.34376,1.34367,1.34376,0.00009,61,1,2021-12-28T08:45:00Z,1.34608,0.00241,1.34294,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-28|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-28|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-12-28,up,close,2021-12-28T15:15:00Z,1.34563,1.34529,1.34571,0.00042,54,1,2021-12-28T16:00:00Z,1.34608,0.00079,1.34347,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-12-29|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-12-29|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-12-29,down,close,2021-12-29T08:30:00Z,1.34254,1.34266,1.34194,0.00072,61,1,2021-12-29T09:45:00Z,1.34079,0.00187,1.34866,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-12-30|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-12-30|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-12-30,down,close,2021-12-30T08:30:00Z,1.34746,1.34750,1.34716,0.00034,61,1,2021-12-30T08:45:00Z,1.34537,0.00213,1.35018,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-30|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-30|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-12-30,up,wick,2021-12-30T15:00:00Z,1.35163,1.35154,1.35163,0.00009,53,1,2021-12-30T15:15:00Z,1.35211,0.00057,1.35035,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-12-31|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-12-31|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-12-31,up,close,2021-12-31T08:45:00Z,1.35038,1.34985,1.35043,0.00058,60,1,2021-12-31T09:15:00Z,1.35497,0.00512,1.35229,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-31|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-31|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-12-31,down,wick,2021-12-31T15:00:00Z,1.34751,1.34773,1.34676,0.00097,35,1,2021-12-31T15:15:00Z,1.34676,0.00097,1.35229,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-01-03|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-01-03|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-01-03,up,close,2022-01-03T08:30:00Z,1.35029,1.35028,1.35073,0.00045,61,1,2022-01-03T09:00:00Z,1.35274,0.00246,1.34772,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-03|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-03|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-01-03,down,close,2022-01-03T15:00:00Z,1.34955,1.35003,1.34899,0.00104,55,1,2022-01-03T15:15:00Z,1.34304,0.00699,1.34726,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-04|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-04|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-01-04,up,wick,2022-01-04T15:00:00Z,1.34892,1.34872,1.34983,0.00111,55,1,2022-01-04T15:15:00Z,1.35569,0.00697,1.35307,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-01-05|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-01-05|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-01-05,up,close,2022-01-05T08:30:00Z,1.3533,1.35322,1.35344,0.00022,61,1,2022-01-05T08:45:00Z,1.35978,0.00656,1.35554,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-05|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-05|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-01-05,up,close,2022-01-05T15:00:00Z,1.35458,1.35424,1.35476,0.00052,55,1,2022-01-05T15:15:00Z,1.35978,0.00554,1.35507,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-01-06|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-01-06|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-01-06,down,wick,2022-01-06T08:30:00Z,1.35222,1.35247,1.35119,0.00128,61,1,2022-01-06T08:45:00Z,1.34896,0.00351,1.35354,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-06|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-06|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-01-06,down,close,2022-01-06T15:00:00Z,1.35346,1.35363,1.35260,0.00103,55,1,2022-01-06T15:15:00Z,1.35152,0.00211,1.35439,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-01-07|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-01-07|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-01-07,down,wick,2022-01-07T08:30:00Z,1.35377,1.35396,1.35377,0.00019,61,1,2022-01-07T08:45:00Z,1.35264,0.00132,1.35909,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-07|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-07|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-01-07,up,wick,2022-01-07T15:00:00Z,1.35473,1.35468,1.35474,0.00006,35,1,2022-01-07T15:15:00Z,1.35968,0.00500,1.35909,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-01-11|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-01-11|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-01-11,down,close,2022-01-11T08:30:00Z,1.35828,1.35895,1.35789,0.00106,61,1,2022-01-11T09:15:00Z,1.35608,0.00287,1.36337,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-11|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-11|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-01-11,down,wick,2022-01-11T15:15:00Z,1.35722,1.35735,1.35722,0.00013,54,1,2022-01-11T15:30:00Z,1.35608,0.00127,1.36419,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-01-12|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-01-12|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-01-12,down,close,2022-01-12T08:45:00Z,1.36328,1.36402,1.36320,0.00082,60,1,2022-01-12T14:30:00Z,1.36203,0.00199,1.37031,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-12|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-12|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-01-12,up,close,2022-01-12T15:00:00Z,1.36425,1.36413,1.36486,0.00073,55,1,2022-01-12T15:30:00Z,1.37184,0.00771,1.37157,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-01-13|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-01-13|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-01-13,down,wick,2022-01-13T08:30:00Z,1.37045,1.37047,1.37045,0.00002,61,1,2022-01-13T08:45:00Z,1.37,0.00047,1.37068,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-01-14|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-01-14|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-01-14,down,close,2022-01-14T08:45:00Z,1.37283,1.37307,1.37273,0.00034,60,1,2022-01-14T09:00:00Z,1.36529,0.00778,1.36822,1,same_local_date_after_or_break_only
